"kepid","kepoi_name","kepler_name","ra","ra_err","ra_str","dec","dec_err","dec_str","koi_gmag","koi_gmag_err","koi_rmag","koi_rmag_err","koi_imag","koi_imag_err","koi_zmag","koi_zmag_err","koi_jmag","koi_jmag_err","koi_hmag","koi_hmag_err","koi_kmag","koi_kmag_err","koi_kepmag","koi_kepmag_err","koi_delivname","koi_vet_stat","koi_quarters","koi_disposition","koi_pdisposition","koi_count","koi_num_transits","koi_max_sngle_ev","koi_max_mult_ev","koi_bin_oedp_sig","koi_limbdark_mod","koi_ldm_coeff4","koi_ldm_coeff3","koi_ldm_coeff2","koi_ldm_coeff1","koi_trans_mod","koi_model_snr","koi_model_dof","koi_model_chisq","koi_time0bk","koi_time0bk_err1","koi_time0bk_err2","koi_eccen","koi_eccen_err1","koi_eccen_err2","koi_longp","koi_longp_err1","koi_longp_err2","koi_prad","koi_prad_err1","koi_prad_err2","koi_sma","koi_sma_err1","koi_sma_err2","koi_impact","koi_impact_err1","koi_impact_err2","koi_duration","koi_duration_err1","koi_duration_err2","koi_ingress","koi_ingress_err1","koi_ingress_err2","koi_depth","koi_depth_err1","koi_depth_err2","koi_period","koi_period_err1","koi_period_err2","koi_ror","koi_ror_err1","koi_ror_err2","koi_dor","koi_dor_err1","koi_dor_err2","koi_incl","koi_incl_err1","koi_incl_err2","koi_teq","koi_teq_err1","koi_teq_err2","koi_steff","koi_steff_err1","koi_steff_err2","koi_slogg","koi_slogg_err1","koi_slogg_err2","koi_smet","koi_smet_err1","koi_smet_err2","koi_srad","koi_srad_err1","koi_srad_err2","koi_smass","koi_smass_err1","koi_smass_err2","koi_sage","koi_sage_err1","koi_sage_err2","koi_sparprov","koi_fwm_stat_sig","koi_fwm_sra","koi_fwm_sra_err","koi_fwm_sdec","koi_fwm_sdec_err","koi_fwm_srao","koi_fwm_srao_err","koi_fwm_sdeco","koi_fwm_sdeco_err","koi_fwm_prao","koi_fwm_prao_err","koi_fwm_pdeco","koi_fwm_pdeco_err","koi_dicco_mra","koi_dicco_mra_err","koi_dicco_mdec","koi_dicco_mdec_err","koi_dicco_msky","koi_dicco_msky_err","koi_dikco_mra","koi_dikco_mra_err","koi_dikco_mdec","koi_dikco_mdec_err","koi_dikco_msky","koi_dikco_msky_err","koi_comment","koi_vet_date","koi_tce_plnt_num","koi_tce_delivname","koi_datalink_dvs","koi_disp_prov","koi_parm_prov","koi_time0","koi_time0_err1","koi_time0_err2","koi_datalink_dvr","koi_fpflag_nt","koi_fpflag_ss","koi_fpflag_co","koi_fpflag_ec","koi_insol","koi_insol_err1","koi_insol_err2","koi_srho","koi_srho_err1","koi_srho_err2","koi_fittype","koi_score"
6222898,"K03896.01",NA,296.71689,0,"19h46m52.05s",41.504978,0,"+41d30m17.9s",15.806,NA,15.181,NA,14.946,NA,14.86,NA,13.849,0.025,13.503,0.038,13.368,0.038,15.204,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,175,6.2495623,17.739975,0.6692,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2787,0.3728,"Mandel and Agol (2002 ApJ 580 171)",14.4,NA,NA,132.7665,0.0134,-0.0134,0,NA,NA,NA,NA,NA,1.24,0.32,-0.17,0.0454,NA,NA,0.025,0.442,-0.025,6.596,0.43,-0.43,NA,NA,NA,195.4,16.1,-16.1,3.89043062,5.662e-05,-5.662e-05,0.012681,0.000781,-0.000579,4.599,0.296,-0.296,89.68,NA,NA,1106,NA,NA,5646,169,-169,4.449,0.112,-0.168,-0.3,0.3,-0.3,0.896,0.231,-0.124,0.825,0.117,-0.068,NA,NA,NA,"q1_q17_dr25_stellar",0,19.781564,1.5e-05,41.49764,0.00017,17.76,0.6,-26.41,0.61,-0.00668,0.00023,0.00998,0.00023,3,1.3,-3.19,0.76,4.4,1,3,1.4,-3.13,0.78,4.4,1.1,"MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_RESOLVED_OFFSET",2017-08-31,1,"q1_q17_dr25_tce","006/006222/006222898/dv/kplr006222898-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454965.766,0.0134,-0.0134,"006/006222/006222898/dv/kplr006222898-20160209194854_dvr.pdf",0,1,1,0,354.22,276.36,-121.36,0.12157,0.00783,-0.06118,"LS+MCMC",0
9161118,"K03898.01",NA,294.32037,0,"19h37m16.89s",45.501282,0,"+45d30m04.6s",16.954,NA,15.974,NA,15.568,NA,15.345,NA,14.241,0.029,13.674,0.031,13.549,0.041,15.984,NA,"q1_q17_dr25_koi","Done","00011111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,880,66.62637,620.25037,1e-04,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.1263,0.6019,"Mandel and Agol (2002 ApJ 580 171)",311.7,NA,NA,132.53576,0.000754,-0.000754,0,NA,NA,NA,NA,NA,27.42,2.21,-2.46,0.0202,NA,NA,1.229,0.111,-0.072,6.606,0.0349,-0.0349,NA,NA,NA,12456.6,50.7,-50.7,1.306723495,1.043e-06,-1.043e-06,0.382215,0.099474,-0.068678,1.603,0.255,-0.255,39.92,NA,NA,1170,NA,NA,4651,163,-163,4.612,0.052,-0.032,-0.32,0.3,-0.3,0.657,0.053,-0.059,0.644,0.08,-0.046,NA,NA,NA,"q1_q17_dr25_stellar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_RESOLVED_OFFSET",2017-08-31,1,"q1_q17_dr25_tce","009/009161/009161118/dv/kplr009161118-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454965.536,0.000754,-0.000754,"009/009161/009161118/dv/kplr009161118-20160209194854_dvr.pdf",0,1,1,0,443.02,150.79,-124.81,0.04562,0.00727,-0.00598,"LS+MCMC",0
10407020,"K03987.01",NA,292.76535,0,"19h31m03.68s",47.512272,0,"+47d30m44.2s",13.642,NA,13.339,NA,13.252,NA,13.207,NA,12.373,0.025,12.192,0.021,12.141,0.022,13.369,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,1440,3.217607,18.205542,0.926,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.3259,0.2559,"Mandel and Agol (2002 ApJ 580 171)",49.5,NA,NA,131.52218,0.0025,-0.0025,0,NA,NA,NA,NA,NA,2.07,0.42,-0.64,0.0214,NA,NA,0.741,0.066,-0.402,3.9236,0.0828,-0.0828,NA,NA,NA,76.6,1.9,-1.9,0.933747751,2.782e-06,-2.782e-06,0.008655,0.000859,-0.000455,1.505,0.508,-0.508,60.51,NA,NA,3112,NA,NA,6985,190,-285,3.936,0.241,-0.111,-0.24,0.3,-0.3,2.187,0.448,-0.672,1.502,0.195,-0.292,NA,NA,NA,"q1_q17_dr25_stellar",0,19.517695,1.8e-05,47.51144,0.00018,0.15,0.65,-2.99,0.66,-2e-06,1.8e-05,8.4e-05,1.8e-05,-2.47,0.44,-3.86,0.32,4.58,0.35,-2.41,0.52,-3.67,0.31,4.39,0.38,"CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH",2017-08-31,1,"q1_q17_dr25_tce","010/010407/010407020/dv/kplr010407020-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454964.522,0.0025,-0.0025,"010/010407/010407020/dv/kplr010407020-20160209194854_dvr.pdf",0,0,1,1,22250.69,13710.09,-13212.02,0.07391,0.07492,-0.00012,"LS+MCMC",0
2452450,"K00380.01",NA,293.44879,0,"19h33m47.71s",37.722641,0,"+37d43m21.5s",13.423,NA,13.073,NA,12.976,NA,12.92,NA,12.116,0.02,11.89,0.022,11.836,0.021,13.11,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,168,23.678532,99.102135,0.2436,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.31,0.2931,"Mandel and Agol (2002 ApJ 580 171)",76.4,NA,NA,170.81044,0.00168,-0.00168,0,NA,NA,NA,NA,NA,4.83,0.77,-0.76,0.0845,NA,NA,0.959,0.003,-0.004,5.699,0.109,-0.109,NA,NA,NA,680.7,11.6,-11.6,8.0970583,1.774e-05,-1.774e-05,0.030415,0.000339,-5e-04,4.202,0.449,-0.449,76.81,NA,NA,1203,NA,NA,6573,79,-79,4.2,0.126,-0.115,-0.2,0.15,-0.15,1.455,0.23,-0.23,1.23,0.09,-0.108,NA,NA,NA,"q1_q17_dr25_stellar",0,19.562873,3.1e-06,37.718156,3.7e-05,-16.19,0.13,-16.14,0.13,0.008287,6.8e-05,0.00778,6.9e-05,-5.287,0.099,-5.27,0.1,7.47,0.12,-5.283,0.09,-5.119,0.082,7.356,0.097,"MOD_SEC_ALT---SEASONAL_DEPTH_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH",2017-08-31,1,"q1_q17_dr25_tce","002/002452/002452450/dv/kplr002452450-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2455003.81,0.00168,-0.00168,"002/002452/002452450/dv/kplr002452450-20160209194854_dvr.pdf",0,1,1,1,495.31,201.48,-160.79,0.02141,0.00229,-0.00253,"LS+MCMC",0
5385491,"K03988.01",NA,297.59946,0,"19h50m23.87s",40.55901,0,"+40d33m32.4s",14.187,NA,13.531,NA,13.326,NA,13.233,NA,12.256,0.02,11.893,0.024,11.798,0.018,13.585,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,114,4.8720565,18.679558,0.5678,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2327,0.4526,"Mandel and Agol (2002 ApJ 580 171)",43,NA,NA,133.99,0.0247,-0.0247,0,NA,NA,NA,NA,NA,1.55,0.49,-0.28,0.0994,NA,NA,0.98,0.116,-0.761,28.0218,0,0,NA,NA,NA,117.2,2.9,-2.9,12.425484,0.0003345,-0.0003345,0.013975,0.002639,-0.004261,1.333,0.663,-0.663,42.69,NA,NA,773,NA,NA,5478,164,-147,4.351,0.184,-0.225,-0.04,0.3,-0.25,1.017,0.32,-0.187,0.845,0.119,-0.064,NA,NA,NA,"q1_q17_dr25_stellar",0,19.839944,1.2e-05,40.5595,0.00014,-0.77,0.5,1.77,0.51,0.000102,5.2e-05,-0.000204,5.4e-05,-0.64,0.88,-0.65,0.49,0.91,0.69,-0.47,0.81,-0.65,0.44,0.8,0.58,"LPP_DV---SAME_NTL_PERIOD---HALO_GHOST---EPHEM_MATCH",2017-08-31,2,"q1_q17_dr25_tce","005/005385/005385491/dv/kplr005385491-002-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454966.99,0.0247,-0.0247,"005/005385/005385491/dv/kplr005385491-20160209194854_dvr.pdf",1,0,1,1,84.37,79.7,-33.97,0.00029,0.00808,-0.00114,"LS+MCMC",0
5551504,"K03989.01",NA,296.55164,0,"19h46m12.39s",40.71278,0,"+40d42m46.0s",14.942,NA,14.189,NA,13.966,NA,13.813,NA,12.808,0.022,12.382,0.018,12.272,0.021,14.259,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,1108,3.5102012,14.231704,0.0283,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.1973,0.5102,"Mandel and Agol (2002 ApJ 580 171)",11.1,NA,NA,131.93613,0.00543,-0.00543,0,NA,NA,NA,NA,NA,1.4,0.51,-0.61,0.0215,NA,NA,0.383,0.079,-0.383,1.62,0.18,-0.18,NA,NA,NA,86.9,9.5,-9.5,1.204529346,7.918e-06,-7.918e-06,0.008551,0.000426,-0.00071,5.34,1.6,-1.6,85.89,NA,NA,1968,NA,NA,5340,175,-159,4.046,0.483,-0.207,0.06,0.3,-0.25,1.504,0.539,-0.658,0.917,0.074,-0.099,NA,NA,NA,"q1_q17_dr25_stellar",0,19.770156,1.3e-05,40.71089,0.00021,1.91,0.53,-6.79,0.77,-9.4e-05,4.4e-05,0.000734,6.3e-05,1.4,0.14,-5.79,0.15,5.95,0.15,1.49,0.14,-5.63,0.17,5.83,0.17,"CENT_RESOLVED_OFFSET",2017-08-31,1,"q1_q17_dr25_tce","005/005551/005551504/dv/kplr005551504-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454964.936,0.00543,-0.00543,"005/005551/005551504/dv/kplr005551504-20160209194854_dvr.pdf",0,0,1,0,3561.16,3914.5,-2562.71,1.98632,0.60619,-1.04362,"LS+MCMC",0.001
6421503,"K03990.01",NA,283.0527,0,"18h52m12.65s",41.859711,0,"+41d51m35.0s",15.849,NA,15.188,NA,14.978,NA,14.843,NA,13.875,0.029,13.403,0.031,13.355,0.033,15.239,NA,"q1_q17_dr25_koi","Done","11110111011101110000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,482,3.522916,19.690487,0.6631,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2337,0.4535,"Mandel and Agol (2002 ApJ 580 171)",38.9,NA,NA,131.89506,0.00579,-0.00579,0,NA,NA,NA,NA,NA,14.28,1.88,-1.01,0.0294,NA,NA,1.178,1.003,-0.056,8.09,0.469,-0.469,NA,NA,NA,352.2,12,-12,2.15839583,1.421e-05,-1.421e-05,0.197578,0.920619,-0.137653,1.264,0.58,-0.58,21.34,NA,NA,1103,NA,NA,5272,157,-141,4.659,0.028,-0.083,-0.58,0.3,-0.3,0.662,0.087,-0.047,0.732,0.07,-0.07,NA,NA,NA,"q1_q17_dr25_stellar",0,18.869849,1.9e-05,41.86338,0.00023,-13.32,0.77,13.21,0.83,0.00287,0.00017,-0.00296,0.00019,-10.899,0.075,4.915,0.068,11.955,0.074,-10.934,0.072,4.817,0.069,11.948,0.072,"CENT_RESOLVED_OFFSET---EPHEM_MATCH",2017-08-31,1,"q1_q17_dr25_tce","006/006421/006421503/dv/kplr006421503-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454964.895,0.00579,-0.00579,"006/006421/006421503/dv/kplr006421503-20160209194854_dvr.pdf",0,0,1,1,350.53,154.08,-79.09,0.00821,0.03387,-0.00223,"LS+MCMC",0
10352333,"K03991.01",NA,296.50354,0,"19h46m00.85s",47.486919,0,"+47d29m12.9s",13.647,NA,13.115,NA,12.922,NA,12.83,NA,11.901,0.019,11.503,0.018,11.409,0.016,13.14,NA,"q1_q17_dr25_koi","Done","11111101110111011000000000000000","CANDIDATE","CANDIDATE",1,680,5.5871434,20.047691,0.1504,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2396,0.4415,"Mandel and Agol (2002 ApJ 580 171)",29.7,NA,NA,131.530377,0.000812,-0.000812,0,NA,NA,NA,NA,NA,1.37,0.14,-0.15,0.0249,NA,NA,0.031,0.438,-0.031,0.623,0.0466,-0.0466,NA,NA,NA,214.4,9.2,-9.2,1.570592397,1.603e-06,-1.603e-06,0.013623,0.00222,-0.00108,19.52,9,-9,89.91,NA,NA,1480,NA,NA,5519,83,-74,4.431,0.108,-0.072,-0.14,0.15,-0.15,0.921,0.093,-0.102,0.837,0.063,-0.037,NA,NA,NA,"q1_q17_dr25_stellar",0,19.7668812,9.5e-06,47.487085,9.7e-05,-0.76,0.35,0.59,0.35,0.000125,5.3e-05,-8.3e-05,5.4e-05,0.18,0.17,0.24,0.32,0.3,0.3,0.28,0.15,0.34,0.3,0.44,0.27,"NO_COMMENT",2017-08-31,1,"q1_q17_dr25_tce","010/010352/010352333/dv/kplr010352333-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454964.53,0.000812,-0.000812,"010/010352/010352333/dv/kplr010352333-20160209194854_dvr.pdf",0,0,0,0,1135.98,325.72,-284.9,57.05351,79.26492,-15.21841,"LS+MCMC",1
3228988,"K03992.01",NA,289.80423,0,"19h19m13.02s",38.370708,0,"+38d22m14.5s",15.825,NA,15.266,NA,15.091,NA,15.032,NA,14.113,0.03,13.743,0.043,13.641,0.038,15.312,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,1833,3.5834563,15.029811,0.1706,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2711,0.3858,"Mandel and Agol (2002 ApJ 580 171)",31.2,NA,NA,132.22433,0.00355,-0.00355,0,NA,NA,NA,NA,NA,15.83,3.72,-1.35,0.0155,NA,NA,1.158,0.235,-0.173,4.223,0.289,-0.289,NA,NA,NA,227.7,9.2,-9.2,0.73094701,3.047e-06,-3.047e-06,0.173153,0.232876,-0.152823,1.19,0.421,-0.421,13.38,NA,NA,1870,NA,NA,5767,158,-158,4.559,0.04,-0.16,-0.22,0.3,-0.3,0.837,0.197,-0.071,0.927,0.09,-0.11,NA,NA,NA,"q1_q17_dr25_stellar",0,19.320212,2.2e-05,38.37055,0.00026,-2.97,0.92,-0.58,0.93,0.000152,5.6e-05,-5.8e-05,5.7e-05,-3.24,0.58,0.33,0.27,3.25,0.58,-3.18,0.54,0.02,0.25,3.18,0.54,"MOD_SEC_ALT---CENT_UNRESOLVED_OFFSET---EPHEM_MATCH",2017-08-31,1,"q1_q17_dr25_tce","003/003228/003228988/dv/kplr003228988-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454965.224,0.00355,-0.00355,"003/003228/003228988/dv/kplr003228988-20160209194854_dvr.pdf",0,1,1,1,2886.66,2021.73,-723.23,0.05968,0.04218,-0.01937,"LS+MCMC",0
3849155,"K00390.01",NA,291.12799,0,"19h24m30.72s",38.914688,0,"+38d54m52.9s",14.393,NA,13.781,NA,13.59,NA,13.483,NA,12.652,0.022,12.271,0.019,12.207,0.025,13.831,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,1145,4.842172,48.826332,0,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2434,0.4341,"Mandel and Agol (2002 ApJ 580 171)",64.7,NA,NA,170.604205,0.00067,-0.00067,0,NA,NA,NA,NA,NA,1.43,0.31,-0.19,0.0203,NA,NA,0.107,0.363,-0.107,1.31,0.0265,-0.0265,NA,NA,NA,283.3,5.5,-5.5,1.168310132,1.027e-06,-1.027e-06,0.015302,0.000495,-0.000221,6.905,0.105,-0.105,89.12,NA,NA,1577,NA,NA,5509,166,-149,4.487,0.092,-0.138,-0.22,0.3,-0.3,0.857,0.185,-0.114,0.821,0.102,-0.074,NA,NA,NA,"q1_q17_dr25_stellar",0,19.4084923,5.8e-06,38.913924,7.3e-05,-1.7,0.24,-2.76,0.26,0.000386,5.7e-05,0.000663,6.2e-05,-1.149,0.088,-2.32,0.12,2.59,0.1,-1.196,0.085,-2.25,0.12,2.55,0.1,"MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---CENT_UNRESOLVED_OFFSET",2017-08-31,1,"q1_q17_dr25_tce","003/003849/003849155/dv/kplr003849155-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2455003.604,0.00067,-0.00067,"003/003849/003849155/dv/kplr003849155-20160209194854_dvr.pdf",0,1,1,0,1469.16,976.6,-479.58,4.5623,0.06947,-1.92861,"LS+MCMC",0
5041847,"K04085.01",NA,298.91278,0,"19h55m39.07s",40.110851,0,"+40d06m39.1s",15.136,NA,14.526,NA,14.344,NA,14.221,NA,13.331,0.024,12.959,0.024,12.915,0.027,14.582,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,971,21.029158,140.95697,-1,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2676,0.3928,"Mandel and Agol (2002 ApJ 580 171)",189,NA,NA,132.120912,0.000352,-0.000352,0,NA,NA,NA,NA,NA,36.84,10.46,-5.25,0.018,NA,NA,1.271,0.637,-0.13,2.695,0.0197,-0.0197,NA,NA,NA,3426.3,20.5,-20.5,0.914468919,4.07e-07,-4.07e-07,0.341086,0.622512,-0.122515,1.704,0.789,-0.789,41.73,NA,NA,1884,NA,NA,5762,156,-173,4.415,0.105,-0.195,-0.1,0.3,-0.3,0.989,0.281,-0.141,0.927,0.125,-0.091,NA,NA,NA,"q1_q17_dr25_stellar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.523,0.069,-4.209,0.068,6.178,0.068,-4.702,0.074,-4.532,0.069,6.531,0.071,"LPP_DV---MOD_NONUNIQ_ALT---CENT_NOFITS---EPHEM_MATCH",2017-08-31,2,"q1_q17_dr25_tce","005/005041/005041847/dv/kplr005041847-002-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454965.121,0.000352,-0.000352,"005/005041/005041847/dv/kplr005041847-20160209194854_dvr.pdf",1,0,0,1,2978.16,2486.59,-1039.99,0.11186,0.1555,-0.01845,"LS+MCMC",0
3836558,"K04086.01",NA,286.99091,0,"19h07m57.82s",38.916222,0,"+38d54m58.4s",15.167,NA,14.572,NA,14.368,NA,14.251,NA,13.303,0.023,12.917,0.025,12.863,0.027,14.608,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,864,3.938055,12.913409,0.6154,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2865,0.3556,"Mandel and Agol (2002 ApJ 580 171)",7,NA,NA,131.99974,0.00955,-0.00955,0,NA,NA,NA,NA,NA,1.08,0.33,-0.19,0.0237,NA,NA,0.723,0.259,-0.499,1.787,0.437,-0.437,NA,NA,NA,127.6,28.9,-28.9,1.54039744,1.709e-05,-1.709e-05,0.01114,0.001122,-0.002326,4.73,2.3,-2.3,81.2,NA,NA,1520,NA,NA,5649,168,-168,4.421,0.164,-0.246,-0.52,0.3,-0.3,0.884,0.279,-0.15,0.751,0.119,-0.048,NA,NA,NA,"q1_q17_dr25_stellar",0.001,19.13269,1.8e-05,38.91647,0.00021,-1.58,0.78,0.91,0.77,0.000179,9.3e-05,-0.000133,9.2e-05,-0.95,0.9,-0.27,0.79,0.98,0.89,-0.95,0.9,-0.36,0.8,1.02,0.89,"CENT_CROWDED---HALO_GHOST---EPHEM_MATCH",2017-08-31,1,"q1_q17_dr25_tce","003/003836/003836558/dv/kplr003836558-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454965,0.00955,-0.00955,"003/003836/003836558/dv/kplr003836558-20160209194854_dvr.pdf",0,0,1,1,1267.95,1199.6,-493.23,0.84225,27.60233,-0.62597,"LS+MCMC",0
6106282,"K04087.01","Kepler-440 b",285.34995,0,"19h01m23.99s",41.452209,0,"+41d27m08.0s",16.529,NA,15.161,NA,14.536,NA,14.179,NA,12.96,0.019,12.323,0.018,12.121,0.021,15.134,NA,"q1_q17_dr25_koi","Done","11110111011101110000000000000000","CONFIRMED","CANDIDATE",1,10,7.301132,15.703634,0.2679,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.1171,0.6215,"Mandel and Agol (2002 ApJ 580 171)",24.1,NA,NA,215.5204,0.00806,-0.00806,0,NA,NA,NA,NA,NA,1.61,0.1,-0.08,0.3548,NA,NA,0.046,0.404,-0.046,8.029,0.21,-0.21,NA,NA,NA,878.1,42.2,-42.2,101.1107014,0.0009529,-0.0009529,0.026318,0.001248,-0.000764,98.64,4.8,-4.8,89.97,NA,NA,229,NA,NA,4133,74,-82,4.705,0.023,-0.033,-0.3,0.15,-0.15,0.561,0.033,-0.03,0.578,0.027,-0.034,NA,NA,NA,"q1_q17_dr25_stellar",0.107,19.023306,1.8e-05,41.45241,2e-04,-0.96,0.71,0.74,0.71,0.00099,0.00064,-1e-04,0.00065,0.13,0.27,-0.06,0.38,0.14,0.37,0.24,0.25,0.46,0.39,0.52,0.37,"CENT_KIC_POS",2017-08-31,1,"q1_q17_dr25_tce","006/006106/006106282/dv/kplr006106282-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2455048.52,0.00806,-0.00806,"006/006106/006106282/dv/kplr006106282-20160209194854_dvr.pdf",0,0,0,0,0.65,0.14,-0.11,1.77604,0.0863,-0.6766,"LS+MCMC",1
4946584,"K04088.01",NA,297.36047,0,"19h49m26.51s",40.056141,0,"+40d03m22.1s",14.186,NA,13.771,NA,13.662,NA,13.618,NA,12.727,0.021,12.498,0.025,12.453,0.024,13.819,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,1472,3.9856975,14.05268,0.9525,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.311,0.2914,"Mandel and Agol (2002 ApJ 580 171)",53.7,NA,NA,132.133484,0.000964,-0.000964,0,NA,NA,NA,NA,NA,49.37,16,-6.86,0.0191,NA,NA,1.356,4.01,-0.162,1.9144,0.0551,-0.0551,NA,NA,NA,1028.9,23.2,-23.2,0.907943645,1.014e-06,-1.014e-06,0.387729,3.936965,-0.157406,1.731,0.859,-0.859,38.42,NA,NA,2219,NA,NA,6434,155,-213,4.354,0.084,-0.21,-0.18,0.25,-0.3,1.166,0.378,-0.162,1.119,0.178,-0.129,NA,NA,NA,"q1_q17_dr25_stellar",0,19.824134,1e-05,40.05465,0.00012,4.21,0.42,-5.37,0.42,-0.000474,4.9e-05,0.000619,5e-05,2.948,0.085,-2.626,0.067,3.948,0.078,2.904,0.079,-2.581,0.069,3.885,0.074,"MOD_NONUNIQ_ALT---CENT_UNRESOLVED_OFFSET",2017-08-31,1,"q1_q17_dr25_tce","004/004946/004946584/dv/kplr004946584-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454965.133,0.000964,-0.000964,"004/004946/004946584/dv/kplr004946584-20160209194854_dvr.pdf",1,0,1,0,5715.61,5307.74,-2011.79,0.11906,2.95466,-0.03037,"LS+MCMC",0
11972872,"K04089.01",NA,296.34622,0,"19h45m23.09s",50.390789,0,"+50d23m26.8s",15.975,NA,15.125,NA,14.823,NA,14.678,NA,13.586,0.022,13.096,0.021,13.042,0.031,15.169,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,2513,8.040295,27.075521,-1,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.1611,0.5575,"Mandel and Agol (2002 ApJ 580 171)",286.2,NA,NA,131.906467,0.000268,-0.000268,0,NA,NA,NA,NA,NA,7.54,0.78,-0.78,0.0116,NA,NA,0.94,0.008,-0.009,3.0293,0.0242,-0.0242,NA,NA,NA,5133.6,29.3,-29.3,0.531106622,1.69e-07,-1.69e-07,0.090648,0.003871,-0.003889,1.2442,0.00713,-0.00713,40.97,NA,NA,1781,NA,NA,4978,151,-136,4.539,0.071,-0.065,-0.12,0.3,-0.3,0.762,0.079,-0.079,0.732,0.095,-0.055,NA,NA,NA,"q1_q17_dr25_stellar",0.012,19.75642364,3.6e-07,50.3909441,4.2e-06,0.287,0.013,0.555,0.015,0.00012,2e-04,9e-05,0.00031,-0.046,0.067,-0.055,0.067,0.072,0.067,-0.061,0.067,0.016,0.069,0.063,0.067,"LPP_DV---SAME_NTL_PERIOD---CENT_NOFITS",2017-08-31,2,"q1_q17_dr25_tce","011/011972/011972872/dv/kplr011972872-002-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454964.906,0.000268,-0.000268,"011/011972/011972872/dv/kplr011972872-20160209194854_dvr.pdf",1,0,0,0,2371.49,883.99,-666.07,0.12917,0.00074,-0.00137,"LS+MCMC",0
